index,text,score,difficulty_score,difficulty_strategy,difficulty
209,"Daring, mesmerizing and exceedingly hard to forget.",1,0.0004923793021589518,roberta-mlm-loss,easy
210,Moore's performance impresses almost as much as her work with Haynes in 1995's Safe.,1,0.010102644562721252,roberta-mlm-loss,medium
211,"Visits spy movie territory like a novel you can't put down, examines a footnote to history seldom brought to light on the screen, and keeps you guessing from first frame to last.",1,0.008048322051763535,roberta-mlm-loss,medium
212,"An absorbing, slice of depression life that touches nerves and rings true.",1,0.3084295392036438,roberta-mlm-loss,hard
213,"Mr. Parker has brilliantly updated his source and grasped its essence, composing a sorrowful and hilarious tone poem about alienated labor, or an absurdist workplace sitcom.",1,0.016432438045740128,roberta-mlm-loss,hard
214,The result is something quite fresh and delightful.,1,0.0015194800216704607,roberta-mlm-loss,easy
215,All but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure.,1,0.00043934857239946723,roberta-mlm-loss,easy
216,Despite its many infuriating flaws    not the least of which is Amy's self absorbed personality    Amy's O's honesty will win you over.,1,0.15170787274837494,roberta-mlm-loss,hard
217,This is one of Polanski's best films.,1,0.00011432332394178957,roberta-mlm-loss,easy
218,"Day is not a great Bond movie, but it is a good Bond movie, which still makes it much better than your typical Bond knock offs.",1,0.13155768811702728,roberta-mlm-loss,hard
219,Polished Korean political action film is just as good    and bad    as Hollywood action epics. Is this progress?,1,0.0010082988301292062,roberta-mlm-loss,easy
220,"Elling, portrayed with quiet fastidiousness by Per Christian Ellefsen, is a truly singular character, one whose frailties are only slightly magnified versions of the ones that vex nearly everyone.",1,0.017015699297189713,roberta-mlm-loss,hard
221,Denis and co writer Michele Petin's impeccable screenplay penetrates with a rawness that that is both unflinching and tantalizing. Lead provocatuers Testud and Parmentier give superlative performances,1,0.2104981690645218,roberta-mlm-loss,hard
222,"An absorbing trip into the minds and motivations of people under stress as well as a keen, unsentimental look at variations on the theme of motherhood.",1,0.0012797282543033361,roberta-mlm-loss,easy
223,"I admired it, particularly that unexpected downer of an ending.",1,0.0013649581233039498,roberta-mlm-loss,easy
224,"The passions aroused by the discord between old and new cultures are set against the strange, stark beauty of the Mideast desert, so lovingly and perceptively filmed that you can almost taste the desiccated air.",1,0.024512391537427902,roberta-mlm-loss,hard
225,Remarkably accessible and affecting.,1,0.08077869564294815,roberta-mlm-loss,hard
226,"Never mind whether you buy the stuff about Barris being a CIA hit man. The kooky yet shadowy vision Clooney sustains throughout is daring, inventive and impressive.",1,0.0020490270107984543,roberta-mlm-loss,medium
227,"A triumph of art direction over narrative, but what art direction!",1,0.00017780764028429985,roberta-mlm-loss,easy
228,Behan himself knew how to spin a tale and one can't help but think he'd appreciate this attempt to turn his life into art.,1,0.0031073656864464283,roberta-mlm-loss,medium
229,"Jirí Hubac's script is a gem. His characters are engaging, intimate and the dialogue is realistic and greatly moving. The scope of the Silberstein family is large and we grow attached to their lives, full of strength, warmth and vitality..",1,0.2035614401102066,roberta-mlm-loss,hard
230,"Moore's complex and important film is also, believe it or not, immensely entertaining, a David and Goliath story that's still very much playing itself out.",1,0.0009731508325785398,roberta-mlm-loss,easy
231,"The additional storyline is interesting and entertaining, but it doesn't have the same magical quality as the beginning of the story. I like the new footage and still love the old stuff.",1,0.01278766617178917,roberta-mlm-loss,medium
232,"Though Mama takes a bit too long to find its rhythm and a third act plot development is somewhat melodramatic, its ribald humor and touching nostalgia are sure to please anyone in search of a Jules and Jim for the new millennium.",1,0.004393690265715122,roberta-mlm-loss,medium
233,You might not buy the ideas. But you'll definitely want the T shirt.,1,0.128707617521286,roberta-mlm-loss,hard
234,Provides an intriguing window into the imagination and hermetic analysis of Todd Solondz.,1,0.00445136521011591,roberta-mlm-loss,medium
235,"Windtalkers is shapelessly gratifying, the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live.",1,0.17685887217521667,roberta-mlm-loss,hard
236,Presents an astute appraisal of Middle American musical torpor and the desperate struggle to escape it.,1,0.0030153575353324413,roberta-mlm-loss,medium
237,"Just what makes us happy, anyway?",1,7.737762643955648e-05,roberta-mlm-loss,easy
238,"A thoughtful, moving piece that faces difficult issues with honesty and beauty.",1,0.004959425888955593,roberta-mlm-loss,medium
239,One of the greatest romantic comedies of the past decade.,1,0.000510989164467901,roberta-mlm-loss,easy
240,"You wouldn't call The Good Girl a date movie (an anti date movie is more like it), but when it's good, it's good and horrid.",1,0.0033088771160691977,roberta-mlm-loss,medium
241,"Benefits from a strong performance from Zhao, but it's Dong Jie's face you remember at the end.",1,0.001837541232816875,roberta-mlm-loss,medium
242,This is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever.,1,0.000156873618834652,roberta-mlm-loss,easy
243,"The director, Steven Shainberg, has succeeded by focusing intently on his characters, making them quirky individuals rather than figures of fun.",1,0.007952721789479256,roberta-mlm-loss,medium
244,It ultimately stands forth as an important chronicle of the abuses of one of Latin America's most oppressive regimes.,1,0.006000222638249397,roberta-mlm-loss,medium
245,"The movie has a soft, percolating magic, a deadpan suspense.",1,0.0007565050618723035,roberta-mlm-loss,easy
246,A well made and often lovely depiction of the mysteries of friendship.,1,0.002470198553055525,roberta-mlm-loss,medium
247,"Using his audience as a figurative port of call, Dong pulls his even handed ideological ship to their dock for unloading, before he continues his longer journey still ahead.",1,0.45494505763053894,roberta-mlm-loss,hard
248,... understands that a generation defines its music as much as the music defines a generation.,1,0.01470157504081726,roberta-mlm-loss,hard
249,The Transporter is as lively and as fun as it is unapologetically dumb,1,0.0031473529525101185,roberta-mlm-loss,medium
250,"As a witness to several Greek American weddings    but, happily, a victim of none    I can testify to the comparative accuracy of Ms. Vardalos' memories and insights.",1,0.019538214430212975,roberta-mlm-loss,hard
251,Has it ever been possible to say that Williams has truly inhabited a character? It is now.,1,0.0027249199338257313,roberta-mlm-loss,medium
252,"By presenting an impossible romance in an impossible world, Pumpkin dares us to say why either is impossible    which forces us to confront what's possible and what we might do to make it so.",1,0.31316208839416504,roberta-mlm-loss,hard
253,"An impressive debut for first time writer director Mark Romanek, especially considering his background is in music video.",1,0.006383227650076151,roberta-mlm-loss,medium
254,"An incendiary, deeply thought provoking look at one of the most peculiar (and peculiarly venomous) bigotries in our increasingly frightening theocracy",1,0.0012147377710789442,roberta-mlm-loss,easy
255,"All the performances are top notch and, once you get through the accents, All or Nothing becomes an emotional, though still positive, wrench of a sit.",1,0.7881991267204285,roberta-mlm-loss,hard
256,''its successes are also tempered with elements which prove the direct antithesis of what it gets right.'',1,0.00611195620149374,roberta-mlm-loss,medium
257,It's solid and affecting and exactly as thought provoking as it should be.,1,0.005904033780097961,roberta-mlm-loss,medium
258,This is such a dazzlingly self assured directorial debut that it's hard to know what to praise first.,1,0.001447110902518034,roberta-mlm-loss,easy
259,"Parker holds true to Wilde's own vision of a pure comedy with absolutely no meaning, and no desire to be anything but a polished, sophisticated entertainment that is in love with its own cleverness.",1,0.0005692680715583265,roberta-mlm-loss,easy
260,Münch's genuine insight makes the film's occasional overindulgence forgivable.,1,0.00020629691425710917,roberta-mlm-loss,easy
261,"Thankfully, the film, which skirts that rapidly deteriorating line between fantasy and reality ... takes a tongue in cheek attitude even as it pushes the Croc Hunter agenda.",1,0.06741726398468018,roberta-mlm-loss,hard
262,"Ultimately, the message of Trouble Every Day seems to be that all sexual desire disrupts life's stasis.",-1,0.0016212866175919771,roberta-mlm-loss,medium
263,"If you're like me, a sucker for a good old fashion romance and someone who shamelessly loves to eat, then Mostly Martha offers all the perfect ingredients to more than satisfy your appetite.",1,0.2242950201034546,roberta-mlm-loss,hard
264,"The film has just enough of everything    re enactments, archival footage, talking head interviews    and the music is simply sublime.",1,0.06729502230882645,roberta-mlm-loss,hard
265,"There are a few stabs at absurdist comedy ... but mostly the humor is of the sweet, gentle and occasionally cloying kind that has become an Iranian specialty.",1,0.003513739909976721,roberta-mlm-loss,medium
266,A wonderful character based comedy.,1,0.00025426983484067023,roberta-mlm-loss,easy
267,"It would be interesting to hear from the other side, but in Talk to Her, the women are down for the count.",-1,0.0012181929778307676,roberta-mlm-loss,easy
268,An endearingly offbeat romantic comedy with a great meet cute gimmick.,1,0.1533055305480957,roberta-mlm-loss,hard
269,"The unique tug of war with viewer expectations is undeniable, if not a pleasure in its own right.",1,0.0019068544497713447,roberta-mlm-loss,medium
270,"It uses an old time formula, it's not terribly original and it's rather messy    but you just have to love the big, dumb, happy movie My Big Fat Greek Wedding.",1,0.0021650653798133135,roberta-mlm-loss,medium
